shipment_id,batch_id,origin_warehouse_id,destination_id,departure_time,arrival_time,carrier_name,vehicle_id,temperature_min,temperature_max,temperature_avg,humidity_avg,status,route_id,distance_km,created_at
SHP-000984,BAT-002620,WH-0055,OUT-0125,2024-11-27 02:20:15,2024-12-01 13:20:15,CryoShip Int'l,VH-3590,-0.3,3.3,2.1,34.1,in_transit,RT-0038,4082.9,2024-11-26 21:20:15
SHP-000985,BAT-000634,WH-0130,OUT-0257,2025-05-28 08:37:34,2025-06-01 08:37:34,MedRoute Global,VH-6666,2.7,7.2,4.8,32.6,rejected,RT-0128,1600.5,2025-05-28 06:37:34
SHP-000986,BAT-002458,WH-0030,WH-0145,2023-10-13 18:59:14,2023-10-18 05:59:14,PharmaLogix,VH-6585,-1.5,4.8,2.3,56.8,rejected,RT-0087,1730.0,2023-10-12 22:59:14
SHP-000987,BAT-001911,WH-0091,OUT-0036,2025-03-13 17:21:37,2025-03-16 23:21:37,CryoShip Int'l,VH-1044,2.1,7.1,4.7,67.4,delivered,RT-0097,1818.9,2025-03-13 05:21:37
SHP-000988,BAT-002316,WH-0037,OUT-0358,2023-05-07 09:18:19,2023-05-11 10:18:19,LifeLine Logistics,VH-8966,-3.9,1.3,-2.0,61.2,delivered,RT-0025,4087.5,2023-05-06 19:18:19
SHP-000989,BAT-001125,WH-0098,OUT-0002,2025-01-22 18:59:35,2025-01-24 19:59:35,TempGuard Logistics,VH-9927,-1.9,4.7,1.4,32.0,in_transit,RT-0150,3843.6,2025-01-22 15:59:35
SHP-000990,BAT-002287,WH-0001,OUT-0037,2023-04-17 09:07:11,2023-04-18 03:07:11,MedRoute Global,VH-5757,1.4,7.2,4.7,37.0,delayed,RT-0091,1375.6,2023-04-16 21:07:11
SHP-000991,BAT-000094,WH-0070,OUT-0356,2023-03-19 11:58:21,2023-03-21 01:58:21,ColdChain Express,VH-4785,1.8,6.2,3.2,64.3,delayed,RT-0009,2564.3,2023-03-19 02:58:21
SHP-000992,BAT-000824,WH-0077,OUT-0090,2025-06-25 02:31:40,2025-06-26 20:31:40,BioTransport Inc,VH-7811,-0.0,6.0,3.2,45.1,delivered,RT-0104,250.4,2025-06-24 15:31:40
SHP-000993,BAT-000552,WH-0056,OUT-0396,2023-08-23 14:09:40,2023-08-27 18:09:40,MedFreight Solutions,VH-2415,3.9,11.8,7.9,31.5,delivered,RT-0003,954.1,2023-08-22 20:09:40
SHP-000994,BAT-001074,WH-0110,OUT-0413,2023-04-06 10:33:59,2023-04-07 09:33:59,BioTransport Inc,VH-5173,-0.3,7.0,3.7,61.8,delivered,RT-0060,2400.9,2023-04-05 16:33:59
SHP-000995,BAT-002068,WH-0030,OUT-0470,2025-08-21 03:05:05,2025-08-22 22:05:05,MedRoute Global,VH-4614,3.5,9.3,7.0,41.1,delayed,RT-0197,4737.8,2025-08-20 18:05:05
SHP-000996,BAT-000817,WH-0094,OUT-0015,2025-10-27 21:53:28,2025-10-30 08:53:28,BioTransport Inc,VH-6431,-0.7,4.3,1.6,44.6,rejected,RT-0026,4378.6,2025-10-27 17:53:28
SHP-000997,BAT-000411,WH-0147,WH-0142,2025-10-02 10:10:02,2025-10-03 09:10:02,LifeLine Logistics,VH-5752,5.8,10.8,9.4,60.1,delivered,RT-0061,2452.3,2025-10-01 11:10:02
SHP-000998,BAT-002787,WH-0010,WH-0076,2023-11-24 08:42:37,2023-11-27 16:42:37,PrecisionCold Transport,VH-1340,3.2,6.5,4.9,36.3,rejected,RT-0025,4627.2,2023-11-23 18:42:37
SHP-000999,BAT-001338,WH-0052,OUT-0357,2025-01-02 16:43:23,2025-01-07 07:43:23,ColdChain Express,VH-5957,7.2,9.6,8.2,31.4,delayed,RT-0136,779.9,2025-01-02 05:43:23
SHP-001000,BAT-002770,WH-0127,OUT-0194,2024-01-20 20:45:49,2024-01-24 12:45:49,BioTransport Inc,VH-6313,-0.2,3.8,1.4,36.2,delivered,RT-0115,3691.7,2024-01-20 11:45:49
SHP-001001,BAT-001054,WH-0065,OUT-0143,2024-01-17 12:17:10,2024-01-18 20:17:10,TempGuard Logistics,VH-8526,7.9,11.5,9.3,55.5,rejected,RT-0066,975.0,2024-01-17 09:17:10
SHP-001002,BAT-000113,WH-0013,OUT-0203,2025-01-11 04:05:00,2025-01-14 02:05:00,ArcticLine Shipping,VH-7226,5.0,10.7,7.5,36.9,delivered,RT-0128,1870.2,2025-01-10 06:05:00
SHP-001003,BAT-002931,WH-0102,OUT-0263,2025-03-06 15:40:30,2025-03-07 19:40:30,MedRoute Global,VH-6313,0.2,4.6,3.2,30.3,delivered,RT-0168,1183.4,2025-03-06 14:40:30
SHP-001004,BAT-000397,WH-0144,OUT-0025,2025-01-16 23:02:02,2025-01-21 09:02:02,VitalMove Corp,VH-8868,2.8,10.6,6.7,39.9,delivered,RT-0196,1176.7,2025-01-16 17:02:02
SHP-001005,BAT-001174,WH-0035,OUT-0483,2023-06-29 04:57:31,2023-07-02 02:57:31,SafeShip Pharma,VH-4849,3.9,10.1,7.9,37.0,delivered,RT-0120,1494.5,2023-06-28 20:57:31
SHP-001006,BAT-002505,WH-0127,OUT-0231,2024-05-23 08:35:08,2024-05-24 20:35:08,MedRoute Global,VH-6214,4.7,8.7,7.4,59.2,delivered,RT-0171,4444.9,2024-05-22 08:35:08
SHP-001007,BAT-000086,WH-0144,OUT-0308,2025-12-08 15:50:54,2025-12-11 02:50:54,PharmaLogix,VH-9244,0.6,5.2,3.0,44.7,rejected,RT-0042,2289.8,2025-12-08 01:50:54
SHP-001008,BAT-002596,WH-0121,WH-0037,2023-07-16 22:27:09,2023-07-20 07:27:09,ArcticLine Shipping,VH-1670,0.4,4.4,2.0,68.3,delivered,RT-0170,222.3,2023-07-16 02:27:09
SHP-001009,BAT-000460,WH-0091,OUT-0445,2024-10-29 08:19:09,2024-10-31 19:19:09,ColdChain Express,VH-8966,-0.2,4.8,3.7,63.9,delivered,RT-0027,1594.9,2024-10-29 01:19:09
SHP-001010,BAT-000078,WH-0093,WH-0028,2023-02-17 20:58:50,2023-02-19 21:58:50,TempGuard Logistics,VH-2071,1.5,5.6,4.3,39.9,in_transit,RT-0196,2607.7,2023-02-17 13:58:50
SHP-001011,BAT-000444,WH-0146,OUT-0420,2025-03-03 23:31:42,2025-03-07 21:31:42,MedFreight Solutions,VH-2415,-0.3,4.1,3.0,56.2,delayed,RT-0194,1251.8,2025-03-03 05:31:42
SHP-001012,BAT-001291,WH-0090,OUT-0245,2025-09-10 22:17:40,2025-09-14 10:17:40,SafeShip Pharma,VH-6862,3.4,7.4,6.4,40.9,delayed,RT-0018,3004.3,2025-09-10 16:17:40
SHP-001013,BAT-000528,WH-0045,OUT-0298,2024-01-02 10:07:33,2024-01-05 14:07:33,ColdChain Express,VH-6585,-1.0,3.9,0.9,47.5,delivered,RT-0102,3846.4,2024-01-02 08:07:33
SHP-001014,BAT-001149,WH-0066,OUT-0175,2024-07-24 11:08:32,2024-07-25 15:08:32,MedFreight Solutions,VH-2954,5.4,11.5,8.0,54.6,in_transit,RT-0164,1649.6,2024-07-24 01:08:32
SHP-001015,BAT-001901,WH-0087,OUT-0086,2023-04-15 22:11:45,2023-04-17 06:11:45,PrecisionCold Transport,VH-1722,4.6,8.8,6.7,59.2,delivered,RT-0168,4910.3,2023-04-15 02:11:45
SHP-001016,BAT-002851,WH-0027,OUT-0177,2023-07-16 04:57:23,2023-07-19 06:57:23,SafeShip Pharma,VH-2904,4.9,11.0,7.8,62.5,delivered,RT-0098,4467.7,2023-07-15 21:57:23
SHP-001017,BAT-000981,WH-0082,OUT-0130,2023-05-18 05:26:47,2023-05-21 10:26:47,VitalMove Corp,VH-2720,3.2,8.2,5.2,35.7,in_transit,RT-0092,3164.1,2023-05-17 21:26:47
SHP-001018,BAT-000552,WH-0041,OUT-0229,2025-06-12 15:21:03,2025-06-16 13:21:03,LifeLine Logistics,VH-2203,6.7,11.5,8.0,46.9,rejected,RT-0008,4986.3,2025-06-12 11:21:03
SHP-001019,BAT-001754,WH-0071,OUT-0078,2023-04-02 16:13:03,2023-04-03 10:13:03,ArcticLine Shipping,VH-9825,1.8,8.2,4.3,50.3,delivered,RT-0173,2045.3,2023-04-02 11:13:03
SHP-001020,BAT-001680,WH-0025,OUT-0422,2023-12-03 05:28:02,2023-12-04 03:28:02,CryoShip Int'l,VH-3517,4.2,10.6,7.6,54.6,in_transit,RT-0130,4190.2,2023-12-02 16:28:02
SHP-001021,BAT-001796,WH-0002,OUT-0135,2023-11-03 16:33:53,2023-11-05 17:33:53,CryoShip Int'l,VH-9459,4.4,9.0,5.6,33.9,delivered,RT-0066,4036.1,2023-11-03 14:33:53
SHP-001022,BAT-002386,WH-0025,OUT-0139,2023-07-22 14:59:46,2023-07-26 03:59:46,PrecisionCold Transport,VH-5927,-1.4,1.0,-0.2,33.7,in_transit,RT-0113,561.4,2023-07-21 15:59:46
SHP-001023,BAT-000625,WH-0070,OUT-0408,2023-05-03 21:42:04,2023-05-07 06:42:04,CryoShip Int'l,VH-9181,9.5,12.7,11.5,46.6,delivered,RT-0003,1586.9,2023-05-02 22:42:04
SHP-001024,BAT-002736,WH-0044,WH-0021,2025-05-14 11:51:24,2025-05-17 13:51:24,LifeLine Logistics,VH-9181,6.0,10.8,9.2,58.7,delivered,RT-0132,1128.2,2025-05-13 20:51:24
SHP-001025,BAT-002692,WH-0030,WH-0010,2023-03-28 13:32:04,2023-03-28 20:32:04,ColdChain Express,VH-2150,-5.2,-0.9,-2.5,65.7,delivered,RT-0023,4736.0,2023-03-28 10:32:04
SHP-001026,BAT-001650,WH-0080,OUT-0305,2025-11-25 21:29:55,2025-11-27 21:29:55,TempGuard Logistics,VH-5463,3.2,10.5,6.9,59.7,delivered,RT-0025,1010.8,2025-11-25 07:29:55
SHP-001027,BAT-001077,WH-0117,OUT-0082,2023-04-23 00:38:12,2023-04-23 14:38:12,SafeShip Pharma,VH-2868,9.0,15.2,12.3,55.1,delivered,RT-0026,4010.5,2023-04-22 02:38:12
SHP-001028,BAT-002998,WH-0137,OUT-0175,2025-03-26 14:10:23,2025-03-28 03:10:23,SafeShip Pharma,VH-1965,6.5,8.9,7.6,60.8,in_transit,RT-0013,2590.8,2025-03-26 11:10:23
SHP-001029,BAT-000097,WH-0116,OUT-0350,2025-02-23 09:04:16,2025-02-25 02:04:16,CryoShip Int'l,VH-5980,1.3,4.3,2.9,46.2,rejected,RT-0024,1674.9,2025-02-22 15:04:16
SHP-001030,BAT-002656,WH-0073,OUT-0304,2024-02-21 09:32:03,2024-02-24 19:32:03,VitalMove Corp,VH-3462,4.8,8.2,6.5,58.7,delivered,RT-0059,4737.4,2024-02-20 15:32:03
SHP-001031,BAT-000856,WH-0008,WH-0074,2025-04-24 00:24:05,2025-04-25 09:24:05,MedRoute Global,VH-7129,1.1,7.4,3.4,41.8,delivered,RT-0177,4873.8,2025-04-23 02:24:05
SHP-001032,BAT-002303,WH-0069,OUT-0077,2023-01-03 21:05:20,2023-01-07 17:05:20,ColdChain Express,VH-6264,9.7,14.6,11.2,61.1,delayed,RT-0096,1398.3,2023-01-03 17:05:20
SHP-001033,BAT-002429,WH-0080,OUT-0312,2023-12-19 10:33:17,2023-12-23 22:33:17,MedFreight Solutions,VH-1833,3.8,7.0,5.5,53.0,in_transit,RT-0193,4329.6,2023-12-18 19:33:17
SHP-001034,BAT-001329,WH-0044,OUT-0145,2023-10-14 21:11:15,2023-10-17 18:11:15,SafeShip Pharma,VH-7954,0.4,5.8,4.3,65.0,delivered,RT-0062,3348.9,2023-10-14 18:11:15
SHP-001035,BAT-000495,WH-0113,OUT-0296,2025-10-06 18:00:25,2025-10-07 09:00:25,CryoShip Int'l,VH-2323,3.5,7.7,5.9,48.2,delayed,RT-0123,303.1,2025-10-05 22:00:25
SHP-001036,BAT-000679,WH-0036,WH-0031,2025-08-15 23:10:17,2025-08-19 16:10:17,TempGuard Logistics,VH-9659,5.5,10.0,8.2,58.4,delayed,RT-0136,4801.5,2025-08-15 05:10:17
SHP-001037,BAT-002964,WH-0057,WH-0004,2024-03-06 21:41:01,2024-03-10 14:41:01,TempGuard Logistics,VH-5496,2.9,7.9,4.8,34.4,delivered,RT-0185,3166.0,2024-03-06 20:41:01
SHP-001038,BAT-000730,WH-0134,WH-0121,2025-02-24 23:56:27,2025-02-25 12:56:27,TempGuard Logistics,VH-9659,-0.8,5.5,2.1,43.0,delivered,RT-0111,2262.7,2025-02-24 09:56:27
SHP-001039,BAT-001649,WH-0010,OUT-0200,2025-10-31 01:29:51,2025-11-04 21:29:51,PrecisionCold Transport,VH-8887,-2.9,3.2,-0.2,58.7,rejected,RT-0116,2853.3,2025-10-30 09:29:51
SHP-001040,BAT-001757,WH-0052,OUT-0206,2023-08-02 22:42:05,2023-08-05 18:42:05,MedRoute Global,VH-8868,1.9,6.3,4.5,58.1,delayed,RT-0056,766.7,2023-08-02 20:42:05
SHP-001041,BAT-002236,WH-0003,WH-0119,2025-08-24 03:03:16,2025-08-27 06:03:16,ArcticLine Shipping,VH-9927,1.6,6.0,3.6,35.6,delayed,RT-0164,4975.7,2025-08-23 13:03:16
SHP-001042,BAT-001509,WH-0022,OUT-0213,2025-02-26 01:35:38,2025-03-01 02:35:38,TempGuard Logistics,VH-6359,4.3,10.2,7.4,53.5,delivered,RT-0113,3331.0,2025-02-25 07:35:38
SHP-001043,BAT-000798,WH-0030,OUT-0107,2023-04-30 06:31:36,2023-05-02 14:31:36,CryoShip Int'l,VH-2071,1.7,5.6,4.1,40.6,delivered,RT-0064,1781.3,2023-04-29 13:31:36
SHP-001044,BAT-002106,WH-0149,OUT-0034,2023-06-04 23:47:12,2023-06-06 03:47:12,PharmaLogix,VH-5642,1.4,5.3,3.8,69.2,delivered,RT-0141,874.3,2023-06-04 03:47:12
SHP-001045,BAT-002164,WH-0027,OUT-0143,2024-01-12 01:10:21,2024-01-16 19:10:21,VitalMove Corp,VH-6135,-0.3,7.3,3.6,57.2,in_transit,RT-0122,3711.0,2024-01-11 02:10:21
SHP-001046,BAT-000224,WH-0066,OUT-0278,2024-04-11 12:55:33,2024-04-12 01:55:33,TempGuard Logistics,VH-4823,3.7,10.4,7.1,35.2,in_transit,RT-0142,2262.3,2024-04-11 07:55:33
SHP-001047,BAT-002537,WH-0013,OUT-0049,2025-02-21 08:42:23,2025-02-25 06:42:23,TempGuard Logistics,VH-4428,1.5,7.9,5.0,43.8,in_transit,RT-0108,4249.3,2025-02-20 12:42:23
SHP-001048,BAT-002643,WH-0134,OUT-0157,2025-02-17 09:55:54,2025-02-19 19:55:54,PharmaLogix,VH-8883,1.7,6.1,2.7,34.4,in_transit,RT-0096,3584.6,2025-02-16 11:55:54
SHP-001049,BAT-002760,WH-0093,OUT-0385,2024-06-03 04:56:33,2024-06-08 02:56:33,PharmaLogix,VH-4642,2.8,5.9,4.9,56.7,delivered,RT-0116,748.2,2024-06-02 09:56:33
SHP-001050,BAT-002426,WH-0071,OUT-0318,2024-10-07 07:20:31,2024-10-09 12:20:31,SafeShip Pharma,VH-2477,0.4,6.3,3.1,55.0,delivered,RT-0158,2216.5,2024-10-06 12:20:31
SHP-001051,BAT-001359,WH-0037,OUT-0269,2023-07-19 03:08:45,2023-07-20 15:08:45,MedFreight Solutions,VH-1104,-1.0,3.9,2.7,65.9,in_transit,RT-0074,109.9,2023-07-18 09:08:45
SHP-001052,BAT-000116,WH-0060,WH-0096,2024-04-21 04:21:54,2024-04-22 18:21:54,TempGuard Logistics,VH-8883,4.7,7.7,6.4,54.5,delivered,RT-0015,4207.0,2024-04-20 19:21:54
SHP-001053,BAT-000290,WH-0087,OUT-0367,2023-02-22 01:21:49,2023-02-26 02:21:49,VitalMove Corp,VH-2146,-1.3,4.3,2.1,69.9,delivered,RT-0022,1233.0,2023-02-21 05:21:49
SHP-001054,BAT-001863,WH-0027,OUT-0422,2023-11-26 03:38:35,2023-11-26 22:38:35,LifeLine Logistics,VH-2150,0.5,5.8,4.1,41.4,rejected,RT-0061,227.5,2023-11-25 14:38:35
SHP-001055,BAT-002037,WH-0125,WH-0019,2024-01-10 18:20:16,2024-01-13 11:20:16,ArcticLine Shipping,VH-9319,9.4,14.3,10.7,32.5,delivered,RT-0134,939.4,2024-01-10 00:20:16
SHP-001056,BAT-001750,WH-0137,OUT-0039,2025-04-10 21:56:51,2025-04-12 07:56:51,LifeLine Logistics,VH-7788,6.0,9.1,7.3,40.7,in_transit,RT-0021,4401.9,2025-04-10 03:56:51
SHP-001057,BAT-000059,WH-0106,OUT-0209,2023-01-19 17:08:27,2023-01-23 09:08:27,PrecisionCold Transport,VH-8944,-0.2,3.6,2.6,39.0,delivered,RT-0197,2371.6,2023-01-19 05:08:27
SHP-001058,BAT-000881,WH-0112,WH-0053,2025-12-09 10:20:09,2025-12-12 03:20:09,ColdChain Express,VH-4993,2.9,7.1,5.1,33.8,delivered,RT-0024,193.9,2025-12-08 13:20:09
SHP-001059,BAT-001863,WH-0030,OUT-0001,2023-01-20 16:02:25,2023-01-24 18:02:25,LifeLine Logistics,VH-9199,7.9,11.1,9.7,67.4,delivered,RT-0103,3959.9,2023-01-20 08:02:25
SHP-001060,BAT-002293,WH-0076,OUT-0429,2025-07-06 07:47:19,2025-07-10 12:47:19,MedRoute Global,VH-2153,-3.2,0.5,-1.3,67.3,delivered,RT-0081,74.9,2025-07-05 13:47:19
SHP-001061,BAT-000889,WH-0090,OUT-0059,2025-11-18 02:25:14,2025-11-20 04:25:14,LifeLine Logistics,VH-4801,4.7,9.7,7.3,64.7,rejected,RT-0132,2151.4,2025-11-17 13:25:14
SHP-001062,BAT-000261,WH-0114,OUT-0493,2024-10-31 13:33:33,2024-11-05 00:33:33,PharmaLogix,VH-7954,1.2,7.9,5.1,67.6,delivered,RT-0198,4451.4,2024-10-30 13:33:33
SHP-001063,BAT-001052,WH-0135,OUT-0070,2025-06-06 09:02:19,2025-06-06 22:02:19,TempGuard Logistics,VH-2160,2.5,8.9,5.6,60.0,rejected,RT-0107,2417.0,2025-06-06 08:02:19
SHP-001064,BAT-001362,WH-0108,OUT-0228,2023-06-13 09:34:14,2023-06-13 16:34:14,MedRoute Global,VH-8112,3.1,7.3,4.8,56.7,rejected,RT-0082,2964.2,2023-06-12 09:34:14
SHP-001065,BAT-002644,WH-0088,OUT-0041,2024-03-01 13:02:05,2024-03-03 20:02:05,CryoShip Int'l,VH-1340,-4.3,3.0,-0.5,34.2,delivered,RT-0109,2032.4,2024-03-01 04:02:05
SHP-001066,BAT-000355,WH-0016,OUT-0269,2024-07-13 13:12:53,2024-07-18 01:12:53,SafeShip Pharma,VH-2203,3.0,6.9,5.7,48.5,in_transit,RT-0011,4583.5,2024-07-13 04:12:53
SHP-001067,BAT-002074,WH-0007,OUT-0219,2024-09-08 05:38:03,2024-09-09 04:38:03,ColdChain Express,VH-7187,4.1,9.8,7.7,69.9,rejected,RT-0149,1552.4,2024-09-08 00:38:03
SHP-001068,BAT-002111,WH-0114,OUT-0345,2024-05-08 06:17:32,2024-05-11 22:17:32,CryoShip Int'l,VH-7633,0.6,7.2,4.0,34.8,delivered,RT-0111,3372.1,2024-05-07 13:17:32
SHP-001069,BAT-000013,WH-0009,OUT-0035,2024-06-14 11:22:08,2024-06-15 19:22:08,BioTransport Inc,VH-2904,6.0,12.8,9.1,63.1,delivered,RT-0123,1104.9,2024-06-14 10:22:08
SHP-001070,BAT-001592,WH-0073,OUT-0134,2024-07-26 12:59:29,2024-07-27 02:59:29,TempGuard Logistics,VH-5980,4.7,8.7,7.0,39.7,delivered,RT-0145,3035.1,2024-07-25 12:59:29
SHP-001071,BAT-000675,WH-0088,OUT-0205,2025-07-03 22:27:47,2025-07-06 23:27:47,PrecisionCold Transport,VH-8388,1.8,7.1,4.0,58.1,delayed,RT-0048,4562.2,2025-07-03 14:27:47
SHP-001072,BAT-002927,WH-0069,OUT-0030,2023-04-15 18:29:38,2023-04-18 16:29:38,TempGuard Logistics,VH-5739,2.8,9.7,6.2,31.5,delivered,RT-0025,3673.2,2023-04-15 11:29:38
SHP-001073,BAT-002665,WH-0135,OUT-0275,2025-01-03 10:40:17,2025-01-07 18:40:17,PharmaLogix,VH-8112,5.4,10.6,6.7,32.7,delivered,RT-0165,136.0,2025-01-02 17:40:17
SHP-001074,BAT-000854,WH-0011,WH-0032,2024-07-14 22:54:13,2024-07-16 17:54:13,CryoShip Int'l,VH-7237,1.1,5.5,3.6,59.5,in_transit,RT-0130,4103.1,2024-07-14 02:54:13
SHP-001075,BAT-000742,WH-0079,OUT-0427,2023-06-15 10:25:57,2023-06-16 23:25:57,SafeShip Pharma,VH-8880,7.0,10.9,8.8,51.7,delivered,RT-0083,3877.6,2023-06-14 11:25:57
SHP-001076,BAT-000456,WH-0078,OUT-0495,2023-12-04 06:19:46,2023-12-04 15:19:46,ColdChain Express,VH-6514,2.5,10.2,6.4,42.2,rejected,RT-0028,3807.2,2023-12-03 15:19:46
SHP-001077,BAT-001884,WH-0043,OUT-0073,2024-03-02 21:59:30,2024-03-06 04:59:30,VitalMove Corp,VH-9632,-2.6,3.8,0.6,33.3,in_transit,RT-0118,2038.7,2024-03-02 12:59:30
SHP-001078,BAT-002497,WH-0067,WH-0064,2025-02-05 23:55:56,2025-02-06 04:55:56,SafeShip Pharma,VH-3462,-1.6,5.6,2.1,56.5,delivered,RT-0019,536.6,2025-02-05 08:55:56
SHP-001079,BAT-002258,WH-0032,OUT-0112,2023-09-19 13:18:03,2023-09-21 03:18:03,LifeLine Logistics,VH-4801,2.9,9.5,6.3,44.0,rejected,RT-0071,4592.7,2023-09-19 10:18:03
SHP-001080,BAT-000142,WH-0001,WH-0094,2025-08-28 01:33:04,2025-09-01 15:33:04,CryoShip Int'l,VH-8506,-2.3,2.4,0.6,32.0,delayed,RT-0129,2948.2,2025-08-27 13:33:04
SHP-001081,BAT-000720,WH-0104,OUT-0339,2024-07-10 07:20:35,2024-07-14 06:20:35,CryoShip Int'l,VH-8883,-0.3,7.1,3.7,32.8,delivered,RT-0147,1072.2,2024-07-10 05:20:35
SHP-001082,BAT-001035,WH-0095,OUT-0499,2024-01-29 09:58:51,2024-01-31 23:58:51,LifeLine Logistics,VH-4902,6.9,9.6,8.4,62.1,delivered,RT-0189,2100.1,2024-01-28 17:58:51
SHP-001083,BAT-002574,WH-0052,WH-0065,2023-04-14 15:34:54,2023-04-16 10:34:54,ArcticLine Shipping,VH-2492,3.5,9.6,6.7,45.2,delayed,RT-0154,4323.0,2023-04-14 11:34:54
SHP-001084,BAT-002579,WH-0010,WH-0003,2024-01-28 02:25:22,2024-01-29 13:25:22,PrecisionCold Transport,VH-4759,2.6,7.6,5.4,45.6,delayed,RT-0001,3382.9,2024-01-28 01:25:22
SHP-001085,BAT-000058,WH-0046,OUT-0217,2023-04-13 22:02:44,2023-04-18 06:02:44,ArcticLine Shipping,VH-3142,5.1,10.0,6.7,68.4,in_transit,RT-0183,2818.4,2023-04-12 22:02:44
SHP-001086,BAT-002491,WH-0014,WH-0127,2023-05-05 10:31:52,2023-05-08 16:31:52,LifeLine Logistics,VH-8868,0.6,5.6,4.0,42.3,in_transit,RT-0082,4725.2,2023-05-04 21:31:52
SHP-001087,BAT-001342,WH-0053,OUT-0468,2023-09-21 16:02:31,2023-09-24 00:02:31,MedRoute Global,VH-9432,0.4,5.2,2.5,44.0,delivered,RT-0116,2120.5,2023-09-20 19:02:31
SHP-001088,BAT-001574,WH-0058,WH-0108,2023-01-15 03:51:45,2023-01-18 08:51:45,PrecisionCold Transport,VH-8120,2.1,5.9,3.9,63.4,in_transit,RT-0063,1739.8,2023-01-14 04:51:45
SHP-001089,BAT-000976,WH-0148,WH-0137,2025-06-23 20:00:18,2025-06-24 07:00:18,PrecisionCold Transport,VH-9825,-0.5,4.6,1.3,65.7,rejected,RT-0133,2430.0,2025-06-23 04:00:18
SHP-001090,BAT-000486,WH-0077,WH-0036,2024-10-10 18:15:07,2024-10-12 15:15:07,MedFreight Solutions,VH-2920,6.2,10.5,7.4,61.9,rejected,RT-0128,3297.1,2024-10-09 19:15:07
SHP-001091,BAT-002003,WH-0104,OUT-0320,2023-10-20 07:28:33,2023-10-21 02:28:33,VitalMove Corp,VH-1046,0.9,5.1,3.0,53.0,in_transit,RT-0119,3844.3,2023-10-20 06:28:33
SHP-001092,BAT-000267,WH-0009,OUT-0258,2024-03-25 08:56:39,2024-03-29 02:56:39,MedFreight Solutions,VH-4225,1.1,5.9,2.8,45.9,delivered,RT-0128,3162.5,2024-03-25 02:56:39
SHP-001093,BAT-002777,WH-0026,OUT-0122,2023-11-08 10:17:08,2023-11-09 00:17:08,ArcticLine Shipping,VH-7333,-2.8,1.5,0.3,50.6,delivered,RT-0066,2728.2,2023-11-07 23:17:08
SHP-001094,BAT-000812,WH-0110,OUT-0478,2024-11-04 19:38:52,2024-11-06 10:38:52,SafeShip Pharma,VH-5712,4.2,7.5,5.6,54.0,delivered,RT-0030,3361.2,2024-11-04 06:38:52
SHP-001095,BAT-002846,WH-0019,OUT-0436,2023-05-14 18:48:56,2023-05-16 05:48:56,TempGuard Logistics,VH-8649,4.5,9.9,7.0,66.4,delivered,RT-0098,940.2,2023-05-14 17:48:56
SHP-001096,BAT-000892,WH-0127,WH-0117,2023-06-29 08:50:55,2023-07-03 15:50:55,MedRoute Global,VH-9459,3.3,9.4,6.5,35.9,delivered,RT-0102,2155.7,2023-06-29 03:50:55
SHP-001097,BAT-001263,WH-0012,WH-0098,2024-10-01 08:26:19,2024-10-04 04:26:19,CryoShip Int'l,VH-9257,0.7,6.6,4.7,58.4,delivered,RT-0109,3344.6,2024-09-30 23:26:19
SHP-001098,BAT-001756,WH-0103,OUT-0280,2024-10-29 00:47:27,2024-11-01 04:47:27,CryoShip Int'l,VH-5104,4.4,7.2,5.4,55.1,in_transit,RT-0033,2894.1,2024-10-28 09:47:27
SHP-001099,BAT-002676,WH-0033,OUT-0097,2023-04-28 11:18:39,2023-05-02 13:18:39,TempGuard Logistics,VH-2415,1.4,4.6,2.8,66.7,delivered,RT-0135,2666.5,2023-04-28 09:18:39
SHP-001100,BAT-001649,WH-0059,WH-0096,2025-01-12 05:10:07,2025-01-15 19:10:07,SafeShip Pharma,VH-8939,3.6,7.9,4.9,52.7,delayed,RT-0086,421.1,2025-01-11 12:10:07
SHP-001101,BAT-002331,WH-0014,OUT-0500,2024-08-21 03:23:33,2024-08-22 02:23:33,MedRoute Global,VH-5757,5.5,11.3,9.4,44.1,rejected,RT-0120,3248.7,2024-08-20 22:23:33
SHP-001102,BAT-000770,WH-0029,OUT-0475,2024-02-21 14:49:35,2024-02-24 17:49:35,ColdChain Express,VH-4818,5.7,12.7,8.7,53.7,delivered,RT-0048,2884.2,2024-02-21 01:49:35
SHP-001103,BAT-001813,WH-0044,OUT-0265,2025-04-28 06:42:01,2025-05-01 14:42:01,PharmaLogix,VH-2537,2.9,7.2,4.3,34.3,delivered,RT-0192,153.7,2025-04-27 10:42:01
SHP-001104,BAT-001329,WH-0017,OUT-0052,2024-11-18 12:36:58,2024-11-23 05:36:58,MedFreight Solutions,VH-5642,6.4,11.7,8.4,52.5,rejected,RT-0189,3877.7,2024-11-17 21:36:58
SHP-001105,BAT-001305,WH-0133,OUT-0045,2023-06-26 10:13:58,2023-06-27 20:13:58,LifeLine Logistics,VH-1888,-1.7,2.8,1.0,39.6,delayed,RT-0076,3048.3,2023-06-25 12:13:58
SHP-001106,BAT-001908,WH-0148,WH-0094,2025-12-22 18:25:38,2025-12-23 20:25:38,BioTransport Inc,VH-1842,3.3,10.3,6.5,44.3,in_transit,RT-0148,1447.8,2025-12-22 00:25:38
